"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Óscar Trejo","Rayo Vallecano","ARG","MF",NA,33,53,135,96,795,1049,75.8,447,511,87.5,72,148,48.6,238,303,78.5,60,23,4,881,159,63,5,2,118,6,66,9,1362,127,82,64.6,45,35.4
"Óscar Valentín","Rayo Vallecano","ESP","MF",NA,26,27,140,10,1102,1320,83.5,472,517,91.3,135,200,67.5,468,533,87.8,15,11,0,1280,37,37,0,17,3,0,0,3,1663,20,16,80,4,20
"Ousmane Dembélé","Barcelona","FRA","FW",NA,24,128,70,201,601,824,72.9,339,385,88.1,50,107,46.7,185,260,71.2,45,42,12,754,67,9,11,10,144,11,47,3,1019,90,59,65.6,31,34.4
"Oussama Idrissi","Sevilla","MAR","MF","FW",25,3,5,16,293,389,75.3,144,167,86.2,33,57,57.9,105,127,82.7,21,15,5,49,2,0,0,0,4,2,0,0,65,10,8,80,2,20
"Oussama Idrissi","Sevilla","MAR","MF","FW",25,3,5,16,293,389,75.3,144,167,86.2,33,57,57.9,105,127,82.7,21,15,5,49,2,0,0,0,4,2,0,0,493,42,23,54.8,19,45.2
"Oussama Idrissi","Cádiz","MAR","MF",NA,25,37,35,83,293,389,75.3,144,167,86.2,33,57,57.9,105,127,82.7,21,15,5,49,2,0,0,0,4,2,0,0,65,10,8,80,2,20
"Oussama Idrissi","Cádiz","MAR","MF",NA,25,37,35,83,293,389,75.3,144,167,86.2,33,57,57.9,105,127,82.7,21,15,5,49,2,0,0,0,4,2,0,0,493,42,23,54.8,19,45.2
"Oussama Idrissi","Cádiz","MAR","MF",NA,25,37,35,83,39,51,76.5,17,21,81,3,3,100,18,23,78.3,1,1,0,49,2,0,0,0,4,2,0,0,65,10,8,80,2,20
"Oussama Idrissi","Cádiz","MAR","MF",NA,25,37,35,83,39,51,76.5,17,21,81,3,3,100,18,23,78.3,1,1,0,49,2,0,0,0,4,2,0,0,493,42,23,54.8,19,45.2
"Oussama Idrissi","Sevilla","MAR","MF","FW",25,3,5,16,293,389,75.3,144,167,86.2,33,57,57.9,105,127,82.7,21,15,5,342,44,6,0,4,45,14,23,3,65,10,8,80,2,20
"Oussama Idrissi","Sevilla","MAR","MF","FW",25,3,5,16,293,389,75.3,144,167,86.2,33,57,57.9,105,127,82.7,21,15,5,342,44,6,0,4,45,14,23,3,493,42,23,54.8,19,45.2
"Oussama Idrissi","Sevilla","MAR","MF","FW",25,3,5,16,39,51,76.5,17,21,81,3,3,100,18,23,78.3,1,1,0,49,2,0,0,0,4,2,0,0,65,10,8,80,2,20
"Oussama Idrissi","Sevilla","MAR","MF","FW",25,3,5,16,39,51,76.5,17,21,81,3,3,100,18,23,78.3,1,1,0,49,2,0,0,0,4,2,0,0,493,42,23,54.8,19,45.2
"Oussama Idrissi","Cádiz","MAR","MF",NA,25,37,35,83,39,51,76.5,17,21,81,3,3,100,18,23,78.3,1,1,0,342,44,6,0,4,45,14,23,3,65,10,8,80,2,20
"Oussama Idrissi","Cádiz","MAR","MF",NA,25,37,35,83,39,51,76.5,17,21,81,3,3,100,18,23,78.3,1,1,0,342,44,6,0,4,45,14,23,3,493,42,23,54.8,19,45.2
"Oussama Idrissi","Sevilla","MAR","MF","FW",25,3,5,16,39,51,76.5,17,21,81,3,3,100,18,23,78.3,1,1,0,342,44,6,0,4,45,14,23,3,65,10,8,80,2,20
"Oussama Idrissi","Sevilla","MAR","MF","FW",25,3,5,16,39,51,76.5,17,21,81,3,3,100,18,23,78.3,1,1,0,342,44,6,0,4,45,14,23,3,493,42,23,54.8,19,45.2
"Oussama Idrissi","Cádiz","MAR","MF",NA,25,37,35,83,293,389,75.3,144,167,86.2,33,57,57.9,105,127,82.7,21,15,5,342,44,6,0,4,45,14,23,3,65,10,8,80,2,20
"Oussama Idrissi","Cádiz","MAR","MF",NA,25,37,35,83,293,389,75.3,144,167,86.2,33,57,57.9,105,127,82.7,21,15,5,342,44,6,0,4,45,14,23,3,493,42,23,54.8,19,45.2
"Pablo Maffeo","Mallorca","ESP","DF",NA,24,72,53,108,888,1328,66.9,466,554,84.1,62,193,32.1,333,493,67.5,28,30,21,1014,306,11,1,4,109,294,1,8,1735,79,49,62,30,38
"Pablo Martínez","Levante","ESP","MF",NA,23,8,20,18,177,258,68.6,80,100,80,13,37,35.1,71,92,77.2,6,5,1,242,14,7,3,7,14,3,1,2,354,16,7,43.8,9,56.3
"Pablo Piatti","Elche","ARG","MF","FW",32,4,2,21,75,101,74.3,44,56,78.6,4,5,80,19,25,76,4,2,0,98,3,2,0,0,3,1,0,0,140,5,2,40,3,60
"Paco Alcácer","Villarreal","ESP","FW",NA,27,4,10,45,123,175,70.3,73,99,73.7,5,8,62.5,25,33,75.8,7,5,0,151,22,0,2,2,1,2,0,2,253,10,5,50,5,50
"Papu Gómez","Sevilla","ARG","FW","MF",33,91,105,92,832,971,85.7,429,460,93.3,84,129,65.1,295,340,86.8,23,28,12,919,49,18,3,21,57,15,16,3,1167,54,28,51.9,26,48.1
"Pathé Ciss","Rayo Vallecano","SEN","MF",NA,27,8,55,6,435,523,83.2,177,201,88.1,62,85,72.9,184,210,87.6,4,3,0,510,12,10,2,12,0,2,0,1,696,15,10,66.7,5,33.3
"Pau Torres","Villarreal","ESP","DF",NA,24,59,162,10,1700,1991,85.4,560,615,91.1,200,330,60.6,920,998,92.2,9,6,0,1893,93,85,3,27,5,2,0,5,2259,28,25,89.3,3,10.7
"Paul Akouokou","Betis","CIV","MF",NA,23,3,30,5,284,325,87.4,142,156,91,17,24,70.8,121,136,89,3,2,1,320,4,4,0,3,1,0,0,1,376,8,6,75,2,25
"Pedri","Barcelona","ESP","MF",NA,18,23,84,42,513,606,84.7,238,264,90.2,57,68,83.8,196,226,86.7,15,19,1,577,25,3,5,6,18,5,17,4,698,19,15,78.9,4,21.1
"Pedro Bigas","Elche","ESP","DF",NA,30,14,59,5,806,933,86.4,302,321,94.1,86,142,60.6,408,446,91.5,5,3,1,888,40,39,1,10,2,1,0,5,1114,6,2,33.3,4,66.7
"Pere Milla","Elche","ESP","MF","FW",28,17,39,75,367,515,71.3,213,266,80.1,25,52,48.1,102,140,72.9,12,13,4,493,18,0,3,3,13,9,1,4,740,33,16,48.5,17,51.5
"Pere Pons","Alavés","ESP","MF",NA,28,20,37,50,267,374,71.4,148,187,79.1,14,27,51.9,93,126,73.8,12,8,2,351,19,4,0,2,8,2,0,4,507,8,4,50,4,50
"Pervis Estupiñán","Villarreal","ECU","DF",NA,23,50,70,148,820,1061,77.3,426,481,88.6,45,84,53.6,315,402,78.4,13,29,10,885,174,12,0,4,73,161,1,2,1262,35,17,48.6,18,51.4
"Peter Federico","Real Madrid","DOM","MF","DF",19,3,1,3,14,18,77.8,10,10,100,2,3,66.7,2,4,50,2,0,0,17,1,0,0,0,1,1,0,0,25,1,1,100,0,0
"Philippe Coutinho","Barcelona","BRA","MF","FW",29,22,35,49,268,325,82.5,172,183,94,8,27,29.6,61,79,77.2,1,9,2,305,19,7,2,0,19,3,9,1,403,19,13,68.4,6,31.6
"Pierre-Emerick Aubameyang","Barcelona","GAB","FW",NA,32,16,16,79,176,238,73.9,106,135,78.5,7,10,70,47,61,77,8,9,0,218,20,0,2,0,5,0,0,0,343,6,4,66.7,2,33.3
"Portu","Real Sociedad","ESP","FW","MF",29,44,41,150,353,486,72.6,209,258,81,8,25,32,102,135,75.6,18,22,5,462,22,2,3,0,35,9,7,2,652,18,9,50,9,50
"Quini","Granada","ESP","DF",NA,31,26,52,67,663,972,68.2,331,393,84.2,54,150,36,251,351,71.5,18,13,6,739,228,5,1,6,72,223,0,5,1261,33,17,51.5,16,48.5
"Radamel Falcao","Rayo Vallecano","COL","FW",NA,35,8,15,38,132,173,76.3,80,99,80.8,4,5,80,39,48,81.3,5,1,1,158,13,0,0,1,4,0,0,2,282,10,3,30,7,70
"Rafa Mir","Sevilla","ESP","FW",NA,24,18,16,76,234,353,66.3,142,188,75.5,9,16,56.3,74,111,66.7,7,5,2,313,39,1,1,1,9,0,0,1,546,23,12,52.2,11,47.8
"Rafinha","Real Sociedad","BRA","MF",NA,28,34,54,31,582,677,86,338,367,92.1,37,59,62.7,170,189,89.9,9,11,2,645,29,16,2,2,21,1,11,3,848,36,18,50,18,50
"Randy Nteka","Rayo Vallecano","ANG","FW","MF",23,21,31,84,271,413,65.6,177,234,75.6,8,23,34.8,70,108,64.8,14,5,0,395,13,2,4,0,9,4,0,5,631,30,16,53.3,14,46.7
"Raúl Albiol","Villarreal","ESP","DF",NA,35,11,90,0,1339,1560,85.8,355,392,90.6,186,277,67.1,780,850,91.8,4,1,0,1502,57,55,0,12,3,1,0,1,1799,4,3,75,1,25
"Raúl de Tomás","Espanyol","ESP","FW",NA,26,44,86,191,611,749,81.6,324,365,88.8,82,113,72.6,175,208,84.1,25,20,4,700,45,3,1,32,22,3,0,4,1101,72,50,69.4,22,30.6
"Raúl García","Athletic Club","ESP","FW",NA,35,12,87,113,364,609,59.8,215,285,75.4,21,57,36.8,112,205,54.6,18,17,2,598,5,1,2,3,20,1,0,6,795,12,9,75,3,25
"Raúl Guti","Elche","ESP","MF",NA,24,21,76,25,659,790,83.4,341,377,90.5,58,97,59.8,233,266,87.6,10,5,1,776,13,9,3,22,9,3,1,1,931,21,11,52.4,10,47.6
"Raúl Parra","Cádiz","ESP","DF",NA,21,1,1,2,20,32,62.5,6,6,100,2,5,40,11,16,68.8,0,0,0,24,7,1,0,0,0,6,0,1,42,1,0,0,1,100
"Raúl Torrente","Granada","ESP","DF",NA,19,10,30,0,435,605,71.9,128,152,84.2,60,150,40,240,279,86,4,0,0,582,20,18,1,9,2,2,0,3,750,1,1,100,0,0
"Reinildo Mandava","Atlético Madrid","MOZ","DF",NA,27,15,43,25,559,688,81.3,310,338,91.7,24,62,38.7,194,238,81.5,3,4,0,583,104,14,1,5,16,90,0,1,838,7,5,71.4,2,28.6
"Renan Lodi","Atlético Madrid","BRA","DF",NA,23,39,32,88,485,625,77.6,279,316,88.3,19,52,36.5,166,207,80.2,11,9,3,524,101,11,0,6,48,88,2,0,778,31,17,54.8,14,45.2
"Renato Tapia","Celta Vigo","PER","MF",NA,26,10,65,6,683,862,79.2,244,275,88.7,102,157,65,312,366,85.2,4,6,1,814,41,39,3,12,3,1,0,7,1061,15,6,40,9,60
"Riqui Puig","Barcelona","ESP","MF",NA,21,9,40,24,418,453,92.3,231,241,95.9,32,38,84.2,123,133,92.5,5,6,0,443,9,6,0,2,1,1,1,1,497,8,5,62.5,3,37.5
"Rober","Levante","ESP","DF",NA,26,17,53,5,832,1048,79.4,346,375,92.3,89,193,46.1,388,446,87,4,3,1,1012,34,32,0,5,6,2,0,2,1265,6,5,83.3,1,16.7
"Roberto González","Betis","ESP","FW","MF",20,1,3,8,29,37,78.4,21,24,87.5,2,2,100,5,10,50,1,0,0,36,1,0,1,0,1,1,0,0,61,5,2,40,3,60
"Roberto Navarro","Real Sociedad","ESP","MF","FW",19,5,9,15,76,93,81.7,45,51,88.2,3,5,60,26,30,86.7,1,2,0,87,4,2,0,1,2,1,1,2,126,9,7,77.8,2,22.2
"Roberto Soldado","Levante","ESP","FW",NA,36,4,14,43,98,147,66.7,58,84,69,4,7,57.1,27,37,73,8,4,1,131,16,0,1,3,1,1,0,0,205,7,3,42.9,4,57.1
"Roberto Torres","Osasuna","ESP","MF","FW",32,7,35,50,268,437,61.3,114,148,77,44,101,43.6,102,154,66.2,24,15,8,366,68,25,2,13,80,8,35,3,508,12,5,41.7,7,58.3
"Robin Le Normand","Real Sociedad","ESP","DF",NA,24,27,115,4,1897,2163,87.7,613,674,90.9,217,297,73.1,1053,1145,92,5,4,0,2086,70,59,1,14,1,2,0,7,2484,3,1,33.3,2,66.7
"Rodri","Betis","ESP","FW",NA,21,24,59,78,337,415,81.2,178,207,86,24,34,70.6,130,159,81.8,17,16,0,410,5,2,5,2,10,2,1,0,505,26,16,61.5,10,38.5
"Rodrigo Battaglia","Mallorca","ARG","MF",NA,30,19,41,2,427,515,82.9,241,265,90.9,29,47,61.7,137,163,84,3,1,0,483,29,27,0,3,1,1,0,3,663,15,10,66.7,5,33.3
"Rodrigo De Paul","Atlético Madrid","ARG","MF",NA,27,65,162,53,1106,1407,78.6,495,551,89.8,177,290,61,379,454,83.5,49,40,10,1265,134,68,21,31,92,17,46,8,1659,38,25,65.8,13,34.2
"Rodrygo","Real Madrid","BRA","FW",NA,20,76,49,194,555,682,81.4,377,410,92,15,36,41.7,100,133,75.2,28,21,2,635,41,3,1,1,41,9,27,6,898,58,27,46.6,31,53.4
"Roger Martí","Levante","ESP","FW",NA,30,24,50,133,313,462,67.7,190,240,79.2,18,37,48.6,87,126,69,23,15,1,409,49,0,5,4,10,0,0,4,679,28,14,50,14,50
"Ronald Araújo","Barcelona","URU","DF",NA,22,30,91,14,1491,1662,89.7,511,544,93.9,133,209,63.6,828,876,94.5,8,4,3,1566,92,47,0,21,7,44,0,4,1868,8,6,75,2,25
"Rubén","Espanyol","ESP","DF",NA,20,5,1,8,45,69,65.2,20,27,74.1,2,8,25,17,26,65.4,1,1,0,55,14,0,1,1,9,14,0,0,91,3,3,100,0,0
"Rubén Alcaraz","Cádiz","ESP","MF",NA,30,26,87,21,556,667,83.4,247,267,92.5,91,138,65.9,201,226,88.9,14,12,3,623,43,34,3,16,23,2,7,1,807,17,11,64.7,6,35.3
"Rubén Duarte","Alavés","ESP","DF",NA,25,35,85,46,897,1352,66.3,439,510,86.1,90,265,34,351,495,70.9,22,25,16,1003,338,25,1,8,119,299,13,11,1676,9,5,55.6,4,44.4
"Rubén García","Osasuna","ESP","MF","FW",28,39,96,199,899,1268,70.9,466,550,84.7,109,219,49.8,278,390,71.3,58,50,21,1084,180,53,1,15,199,30,89,4,1550,47,24,51.1,23,48.9
"Rubén Peña","Villarreal","ESP","MF","FW",30,5,3,14,38,52,73.1,24,29,82.8,3,5,60,10,13,76.9,2,3,2,49,3,0,0,0,6,2,1,0,75,5,2,40,3,60
"Rubén Rochina","Granada","ESP","MF","FW",30,13,46,38,259,383,67.6,126,142,88.7,49,95,51.6,80,121,66.1,13,10,4,338,40,17,3,15,36,4,17,5,490,19,14,73.7,5,26.3
"Rubén Sobrino","Valencia","ESP","MF",NA,29,0,0,1,356,498,71.5,221,274,80.7,20,38,52.6,89,120,74.2,13,5,2,476,18,3,1,2,14,6,0,4,5,1,1,100,0,0
"Rubén Sobrino","Valencia","ESP","MF",NA,29,0,0,1,356,498,71.5,221,274,80.7,20,38,52.6,89,120,74.2,13,5,2,476,18,3,1,2,14,6,0,4,758,56,33,58.9,23,41.1
"Rubén Sobrino","Cádiz","ESP","FW","MF",29,36,38,87,356,498,71.5,221,274,80.7,20,38,52.6,89,120,74.2,13,5,2,1,0,0,0,0,0,0,0,0,5,1,1,100,0,0
"Rubén Sobrino","Cádiz","ESP","FW","MF",29,36,38,87,356,498,71.5,221,274,80.7,20,38,52.6,89,120,74.2,13,5,2,1,0,0,0,0,0,0,0,0,758,56,33,58.9,23,41.1
"Rubén Sobrino","Valencia","ESP","MF",NA,29,0,0,1,356,498,71.5,221,274,80.7,20,38,52.6,89,120,74.2,13,5,2,1,0,0,0,0,0,0,0,0,5,1,1,100,0,0
"Rubén Sobrino","Valencia","ESP","MF",NA,29,0,0,1,356,498,71.5,221,274,80.7,20,38,52.6,89,120,74.2,13,5,2,1,0,0,0,0,0,0,0,0,758,56,33,58.9,23,41.1
"Rubén Sobrino","Cádiz","ESP","FW","MF",29,36,38,87,356,498,71.5,221,274,80.7,20,38,52.6,89,120,74.2,13,5,2,476,18,3,1,2,14,6,0,4,5,1,1,100,0,0
"Rubén Sobrino","Cádiz","ESP","FW","MF",29,36,38,87,356,498,71.5,221,274,80.7,20,38,52.6,89,120,74.2,13,5,2,476,18,3,1,2,14,6,0,4,758,56,33,58.9,23,41.1
"Rúben Vezo","Levante","POR","DF",NA,27,21,87,8,1051,1264,83.1,317,364,87.1,159,245,64.9,569,620,91.8,6,3,0,1189,72,61,2,19,6,8,0,3,1551,8,5,62.5,3,37.5
"Salva Sevilla","Mallorca","ESP","MF",NA,37,30,132,14,813,1008,80.7,372,410,90.7,99,172,57.6,298,348,85.6,27,21,0,865,139,87,4,10,54,3,49,4,1120,7,5,71.4,2,28.6
"Salvi","Cádiz","ESP","MF","FW",30,36,25,88,212,360,58.9,123,157,78.3,11,49,22.4,59,99,59.6,8,15,9,339,19,3,2,1,65,14,2,2,498,16,9,56.3,7,43.8
"Samuel Chukwueze","Villarreal","NGA","MF","FW",22,89,41,164,337,465,72.5,189,236,80.1,17,33,51.5,121,152,79.6,29,27,1,455,6,0,9,3,16,5,1,4,681,125,66,52.8,59,47.2
"Sandro Ramírez","Getafe","ESP","FW",NA,26,34,23,107,280,389,72,165,200,82.5,18,35,51.4,82,115,71.3,13,8,1,357,31,3,1,2,39,7,5,1,598,44,13,29.5,31,70.5
"Santi Comesaña","Rayo Vallecano","ESP","MF",NA,24,46,165,50,1214,1481,82,562,658,85.4,134,180,74.4,473,535,88.4,27,19,3,1422,52,43,3,23,10,0,0,7,1837,64,48,75,16,25
"Santi Mina","Celta Vigo","ESP","FW",NA,25,23,36,135,432,662,65.3,260,361,72,31,51,60.8,97,150,64.7,21,9,1,639,17,1,2,8,12,11,0,6,960,21,12,57.1,8,38.1
"Santiago Arias","Granada","COL","DF",NA,29,5,11,21,153,218,70.2,75,92,81.5,12,23,52.2,64,91,70.3,5,3,3,166,50,1,0,0,15,49,0,2,276,7,3,42.9,4,57.1
"Santiago Arzamendia","Cádiz","PAR","MF",NA,23,9,3,23,105,170,61.8,59,71,83.1,8,38,21.1,32,43,74.4,1,4,3,145,21,4,0,1,18,12,5,4,245,10,3,30,7,70
"Saúl Ñíguez","Atlético Madrid","ESP","FW","MF",26,4,5,10,95,117,81.2,54,61,88.5,9,14,64.3,26,33,78.8,1,0,0,95,22,1,0,0,5,21,0,0,138,2,1,50,1,50
"Serge Aurier","Villarreal","CIV","DF",NA,28,21,59,53,623,742,84,309,346,89.3,32,48,66.7,266,306,86.9,6,11,4,646,94,10,0,2,27,84,0,2,858,19,14,73.7,5,26.3
"Sergi Darder","Espanyol","ESP","MF",NA,27,94,221,65,1427,1733,82.3,644,704,91.5,170,276,61.6,566,646,87.6,37,43,5,1627,98,47,8,33,70,5,30,8,2002,77,53,68.8,24,31.2
"Sergi Gómez","Espanyol","ESP","DF",NA,29,4,43,1,1161,1371,84.7,339,373,90.9,136,246,55.3,677,721,93.9,4,0,0,1320,49,42,0,11,0,1,0,2,1630,1,1,100,0,0
"Sergi Guardiola","Rayo Vallecano","ESP","FW",NA,30,23,32,114,270,403,67,168,223,75.3,16,24,66.7,67,97,69.1,15,12,2,381,21,2,2,5,16,2,0,1,610,20,13,65,7,35
"Sergi Roberto","Barcelona","ESP","MF","DF",29,6,15,15,230,257,89.5,145,154,94.2,9,13,69.2,63,71,88.7,4,3,1,240,17,7,0,0,9,10,0,0,284,3,3,100,0,0
"Sergiño Dest","Barcelona","USA","DF","FW",20,75,81,158,876,999,87.7,530,561,94.5,29,48,60.4,281,327,85.9,18,15,4,863,134,12,1,3,59,122,0,2,1183,66,37,56.1,29,43.9
"Sergio Busquets","Barcelona","ESP","MF",NA,33,24,291,36,2430,2793,87,1078,1187,90.8,272,355,76.6,984,1090,90.3,33,25,1,2676,99,95,13,18,3,3,0,18,3086,26,21,80.8,5,19.2
"Sergio Canales","Betis","ESP","FW","MF",30,99,238,166,1551,1878,82.6,771,867,88.9,154,250,61.6,554,633,87.5,65,56,5,1798,73,48,22,30,67,16,9,7,2105,57,29,50.9,28,49.1
"Sergio Escudero","Granada","ESP","DF","MF",31,17,51,37,521,732,71.2,231,283,81.6,61,139,43.9,205,261,78.5,13,10,5,562,167,24,0,7,30,138,5,3,934,12,3,25,9,75
"Sergio Herrera","Osasuna","ESP","GK",NA,28,0,0,0,668,1160,57.6,42,43,97.7,440,917,48,185,196,94.4,1,0,0,716,442,136,0,3,0,0,0,2,1253,3,3,100,0,0
"Sergio Postigo","Levante","ESP","DF",NA,32,2,25,2,304,364,83.5,111,121,91.7,29,63,46,162,174,93.1,3,0,0,343,21,17,0,1,0,1,0,0,445,1,0,0,1,100
"Shkodran Mustafi","Levante","GER","DF",NA,29,4,18,0,287,368,78,53,68,77.9,56,95,58.9,176,196,89.8,0,0,0,346,20,18,0,8,0,1,0,2,450,4,2,50,2,50
"Šime Vrsaljko","Atlético Madrid","CRO","DF",NA,29,27,45,39,436,601,72.5,252,290,86.9,27,64,42.2,132,196,67.3,3,6,4,497,102,3,0,2,44,99,0,2,718,7,5,71.4,2,28.6
"Son","Levante","ESP","DF",NA,27,37,96,111,789,1073,73.5,384,437,87.9,94,197,47.7,294,370,79.5,16,29,7,857,206,8,3,16,45,196,2,10,1260,39,19,48.7,20,51.3
"Stefan Mitrović","Getafe","SRB","DF",NA,31,2,29,1,710,905,78.5,200,226,88.5,113,203,55.7,390,460,84.8,2,1,0,844,59,59,0,5,0,0,0,2,1125,2,2,100,0,0
"Stefan Savić","Atlético Madrid","MNE","DF",NA,30,30,74,6,1139,1388,82.1,396,449,88.2,155,268,57.8,568,623,91.2,3,1,0,1333,51,44,0,18,1,7,0,4,1641,9,8,88.9,1,11.1
"Suso","Sevilla","ESP","FW",NA,27,9,18,39,140,184,76.1,76,86,88.4,5,17,29.4,52,66,78.8,4,10,2,173,10,2,3,2,12,3,5,1,215,12,7,58.3,5,41.7
"Takefusa Kubo","Mallorca","JPN","FW","MF",20,65,68,107,349,504,69.2,197,238,82.8,25,49,51,106,152,69.7,32,23,5,466,34,8,6,2,51,6,17,4,758,64,40,62.5,24,37.5
"Tete Morente","Elche","ESP","MF",NA,24,59,50,135,393,579,67.9,228,289,78.9,28,64,43.8,113,170,66.5,16,19,9,553,26,6,2,5,74,9,8,0,807,63,30,47.6,33,52.4
"Thiago Galhardo","Celta Vigo","BRA","FW","MF",32,14,23,61,170,276,61.6,102,137,74.5,7,15,46.7,37,68,54.4,12,12,2,265,7,1,2,0,9,3,0,4,413,20,8,40,12,60
"Thierry Correia","Valencia","POR","DF",NA,22,27,53,66,453,658,68.8,211,242,87.2,55,113,48.7,177,254,69.7,8,12,2,520,137,6,1,7,48,131,0,1,834,22,11,50,11,50
"Thomas Delaney","Sevilla","DEN","MF",NA,29,14,64,17,619,810,76.4,277,326,85,65,122,53.3,256,313,81.8,10,7,1,789,15,12,2,7,14,3,0,6,974,9,6,66.7,3,33.3
"Thomas Lemar","Atlético Madrid","FRA","MF",NA,25,54,95,92,621,791,78.5,330,379,87.1,58,105,55.2,189,231,81.8,31,39,14,705,82,22,2,7,90,18,42,4,971,56,33,58.9,23,41.1
"Tomás Alarcón","Cádiz","CHI","MF",NA,22,6,55,13,398,572,69.6,159,193,82.4,82,143,57.3,139,185,75.1,14,7,4,503,65,29,2,15,64,3,33,4,747,8,4,50,4,50
"Tomás Pina Isla","Alavés","ESP","MF",NA,33,4,50,8,455,586,77.6,257,300,85.7,20,37,54.1,167,199,83.9,2,1,0,580,3,2,1,4,5,1,0,3,725,7,4,57.1,3,42.9
"Toni Kroos","Real Madrid","GER","MF",NA,31,40,277,38,2068,2259,91.5,904,934,96.8,311,396,78.5,790,834,94.7,51,32,2,2052,193,98,4,67,86,9,86,14,2386,17,9,52.9,8,47.1
"Toni Lato","Valencia","ESP","DF",NA,23,8,29,17,230,314,73.2,125,142,88,24,46,52.2,77,111,69.4,3,3,1,245,68,8,0,6,19,60,0,1,377,8,8,100,0,0
"Toni Moya","Alavés","ESP","MF",NA,23,19,43,17,408,594,68.7,193,223,86.5,74,163,45.4,127,171,74.3,23,8,3,481,109,56,4,13,81,0,51,4,749,25,20,80,5,20
"Tonny Vilhena","Espanyol","NED","MF","FW",26,17,29,60,236,338,69.8,157,188,83.5,19,46,41.3,47,72,65.3,11,5,3,312,25,6,0,4,32,1,15,1,449,17,12,70.6,5,29.4
"Unai García","Osasuna","ESP","DF",NA,29,12,37,5,411,555,74.1,95,109,87.2,87,162,53.7,227,275,82.5,3,2,0,494,60,45,0,23,8,15,0,1,729,4,3,75,1,25
"Unai López","Rayo Vallecano","ESP","MF",NA,25,16,68,36,690,841,82,308,329,93.6,110,186,59.1,241,270,89.3,24,12,3,741,94,33,2,17,62,3,48,6,961,27,14,51.9,13,48.1
"Unai Núñez","Athletic Club","ESP","DF",NA,24,8,33,3,292,339,86.1,93,102,91.2,41,64,64.1,155,168,92.3,2,1,1,326,13,12,0,7,1,1,0,0,407,4,3,75,1,25
"Unai Vencedor Paris","Athletic Club","ESP","MF",NA,20,16,180,20,1013,1310,77.3,406,483,84.1,134,225,59.6,453,535,84.7,15,24,5,1255,46,34,2,18,47,0,8,9,1504,30,25,83.3,5,16.7
"Uroš Račić","Valencia","SRB","MF",NA,23,6,55,15,370,506,73.1,138,177,78,76,120,63.3,140,170,82.4,5,2,2,494,11,8,0,15,5,1,0,1,659,18,14,77.8,4,22.2
"Varazdat Haroyan","Cádiz","ARM","DF",NA,28,5,22,5,335,435,77,128,151,84.8,51,87,58.6,151,184,82.1,4,1,0,409,26,24,0,6,1,2,0,0,590,4,3,75,1,25
"Vedat Muriqi","Mallorca","KVX","FW",NA,27,19,33,84,245,458,53.5,153,241,63.5,10,22,45.5,55,125,44,14,12,1,447,10,0,2,3,7,0,0,1,665,22,9,40.9,13,59.1
"Vicente Iborra","Villarreal","ESP","MF",NA,33,5,48,7,545,636,85.7,263,294,89.5,34,53,64.2,236,260,90.8,2,1,0,622,13,13,3,3,0,0,0,1,736,4,2,50,2,50
"Víctor Camarasa","Betis","ESP","MF","FW",27,0,5,4,41,50,82,15,18,83.3,0,1,0,26,28,92.9,0,1,0,50,0,0,0,0,0,0,0,0,69,1,0,0,1,100
"Víctor Chust","Cádiz","ESP","DF",NA,21,17,47,1,677,807,83.9,222,243,91.4,108,162,66.7,332,371,89.5,0,0,0,776,28,22,0,8,2,6,0,3,984,5,4,80,1,20
"Víctor Díaz","Granada","ESP","DF",NA,33,5,37,6,508,694,73.2,181,208,87,70,162,43.2,245,290,84.5,3,4,3,638,50,18,0,4,13,31,0,6,848,8,4,50,4,50
"Víctor Ruiz","Betis","ESP","DF",NA,32,5,54,2,778,896,86.8,278,307,90.6,95,143,66.4,399,435,91.7,6,4,0,858,36,32,0,8,0,4,0,2,1061,2,1,50,1,50
"Vinicius Júnior","Real Madrid","BRA","FW",NA,21,225,123,485,1075,1289,83.4,684,759,90.1,52,72,72.2,269,315,85.4,68,68,7,1263,20,5,5,12,44,9,5,6,1729,209,95,45.5,114,54.5
"Vitolo","Getafe","ESP","MF",NA,31,8,13,22,90,113,79.6,61,68,89.7,0,4,0,26,31,83.9,3,2,0,106,7,1,0,0,2,5,1,0,139,9,5,55.6,4,44.4
"William Carvalho","Betis","POR","MF",NA,29,39,163,39,1157,1321,87.6,592,643,92.1,110,141,78,432,485,89.1,22,24,0,1292,25,24,8,12,4,1,0,4,1542,70,48,68.6,22,31.4
